ID;nest_name;municipaliy;location;coordX;coordY;tree_species;latitude;longitude;eu_dem_v11;swissALTI;nest_height_m;official_zip;official_municipality;official_locality;official_canton;official_country
757;Bösingen_Grenchen_21;Bösingen;Grenchen_21;585641.4;193149.9;Aalb;46.889308;7.250234;568.74;563.84;26.9;3178;Bösingen;Gertholz;Fribourg;Switzerland
758;Ueberstorf_Bahnholz_21;Ueberstorf;Bahnholz_21;589212.7;190640.4;Fsyl;46.866803;7.297153;666.54;662.18;NA;3184;Wünnewil;Bannholz;Fribourg;Switzerland
759;Düdingen_Fuchsenacher_21;Düdingen;Fuchsenacher_21;579601.9;189484.3;Fsyl;46.856176;7.171155;544.24;564.15;NA;3186;Düdingen;Saanerain;Fribourg;Switzerland
760;Ueberstorf_Ledeu_21;Ueberstorf;Ledeu_21;589484.3;189786.3;Qrob;46.859124;7.300734;667.43;668.49;NA;3182;Ueberstorf;Studweid;Fribourg;Switzerland
761;Tafers_Angstorfwaldli_21;Tafers;Angstorfwaldli_21;583291.4;186698.1;Fsyl;46.831217;7.219636;684.18;671.76;NA;3186;Düdingen;Angstorfwäldli;Fribourg;Switzerland
762;St.Ursen_Schwandholz_21;St.Ursen;Schwandholz_21;583183.9;181606.4;Fsyl;46.785412;7.218417;737.32;725.01;NA;1717;St. Ursen;Schwandholz;Fribourg;Switzerland
763;St.Antoni_Schafersrain;St.Antoni;Schafersrain;585853.4;185910.7;Aalb;46.824194;7.253241;701.12;680.13;NA;1713;St. Antoni;Rohrholz;Fribourg;Switzerland
764;Mamishaus_Rümlisberg_21;Mamishaus;Rümlisberg_21;594882.9;183767.7;Fsyl;46.805048;7.371599;847.87;839.61;25.2;3152;Mamishaus;Hubelholz;Bern;Switzerland
765;Schwarzenburg_Zälg_21;Schwarzenburg;Zälg_21;593690.2;184655.7;Pabi;46.813026;7.355961;845.33;836.41;NA;3152;Mamishaus;Chilchermatt;Bern;Switzerland
766;St.Ursen_Röschiwil_21;St.Ursen;Röschiwil_21;583196.4;180424.1;Fsyl;46.774778;7.218623;767.66;765.84;NA;1717;St. Ursen;Röschiwilholz;Fribourg;Switzerland
767;Brünisried_Unterweid;Brünisried;Unterweid;587479.6;178927.2;Pabi;46.761408;7.274746;905.53;910.86;NA;1719;Brünisried;Rüdeweid-Holz;Fribourg;Switzerland
768;Alterswil_Puntmatta;Alterswil;Puntmatta;588122;182127.3;Qrob;46.790205;7.283071;787.23;783.85;NA;1715;Alterswil FR;Eichmatta;Fribourg;Switzerland
769;Düdingen_Galmisberg_21;Düdingen;Galmisberg_21;583341.7;190227.4;Fsyl;46.862965;7.220167;636.44;616.00;NA;3186;Düdingen;Galmisberg;Fribourg;Switzerland
770;Guggisberg_Näckenweid;Guggisberg;Näckenweid;590170.2;179785;Fsyl;46.769169;7.309946;951.27;941.75;NA;3158;Guggisberg;Hältetliweid;Bern;Switzerland
771;Guggisberg_Hältetlimatten;Guggisberg;Hältetlimatten;590184;179372.7;Fsyl;46.76546;7.310136;852.58;844.58;NA;3158;Guggisberg;Vorder Multerenboden;Bern;Switzerland
772;St.Sylvester_Spittelvorchis;St.Sylvester;Spittelvorchis;585090.3;175217.5;Aalb;46.727987;7.24359;855.19;855.05;NA;1737;Plasselb;Spittelvorschis;Fribourg;Switzerland
773;Guggisberg_Hostetten;Guggisberg;Hostetten;590517.9;178877.4;Qrob;46.76101;7.314517;1004.76;1029.36;NA;3158;Guggisberg;Hostetten;Bern;Switzerland
774;Guggisberg_Moos;Guggisberg;Moos;590075.2;178358.2;Fsyl;46.756333;7.308733;824.63;810.97;NA;3158;Guggisberg;Moos;Bern;Switzerland
775;Guggisberg_Gummenweid;Guggisberg;Gummenweid;591311.2;178608.5;Pabi;46.758602;7.324907;942.89;937.23;NA;3158;Guggisberg;Grubershaus;Bern;Switzerland
776;Rüschegg_Gräbli;Rüschegg;Gräbli;594572.4;180771.8;Aalb;46.778097;7.367567;1045.66;1037.71;NA;3153;Rüschegg Gambach;Suttershusweid;Bern;Switzerland
777;Rueggisberg_Chüeweidli;Rueggisberg;Chüeweidli;597098.7;185030.4;Aalb;46.81642;7.400619;763.02;741.77;35.2;3155;Helgisried-Rohrbach;Schwandenwald;Bern;Switzerland
778;Schwarzenburg_Milkenstrasse;Schwarzenburg;Milkenstrasse;593361.4;184979.8;Pabi;46.815938;7.351648;834.62;839.30;NA;3150;Schwarzenburg;Flüeli;Bern;Switzerland
779;Heitenried_Sodbach;Heitenried;Sodbach;590753;186195.1;Pabi;46.826839;7.317446;712.70;693.27;NA;1714;Heitenried;Vorder Schönfels;Fribourg;Switzerland
780;Flamatt_Flamatt_10;Flamatt;Flamatt_10;591304.4;192881.5;Qrob;46.886992;7.324543;604.01;583.89;27.2;3182;Ueberstorf;Grossriedwald;Fribourg;Switzerland
781;Milken_Rothen;Milken;Rothen;596289;183549.5;Aalb;46.803095;7.390021;796.57;783.75;NA;3152;Mamishaus;Unteres Rothenholz;Bern;Switzerland
782;Schmitten_Ferneraholz;Schmitten;Ferneraholz;583675.9;189563.8;Fsyl;46.857005;7.224573;651.33;644.00;NA;3186;Düdingen;Farneraholz;Fribourg;Switzerland
783;St.Ursen_Burgstelle_21;St.Ursen;Burgstelle_21;581783.2;182487.3;Fsyl;46.7933;7.200038;697.09;687.21;NA;1717;St. Ursen;Mülimatt;Fribourg;Switzerland
784;Alterswil_Fulbächli;Alterswil;Fulbächli;587782;181860.6;Qrob;46.7878;7.278625;782.32;774.46;NA;1715;Alterswil FR;Zielgrabe;Fribourg;Switzerland
785;Marly_la_Grangette;Marly;la_Grangette;576788.1;180395.4;Fsyl;46.774326;7.13472;625.11;622.70;NA;1723;Marly;A Prinfou;Fribourg;Switzerland
786;Marly_au_Port;Marly;au_Port;576502.6;180485.6;Qrob;46.775128;7.130978;614.20;615.35;NA;1723;Marly;A Prinfou;Fribourg;Switzerland
787;Marly_Montdrion;Marly;Montdrion;578753.2;179239.4;Fsyl;46.763993;7.160504;720.05;715.55;NA;1731;Ependes FR;La Tailla;Fribourg;Switzerland
788;Marly_Vieille_Grange;Marly;Vieille_Grange;579627;178249.4;Qrob;46.755116;7.171986;763.07;768.85;NA;1724;Le Mouret;Grangeneuve;Fribourg;Switzerland
789;Barbarêche_la_Chasse;Barbarêche;la_Chasse;578077;189440.9;Fsyl;46.855737;7.151161;638.24;633.91;NA;1783;Barberêche;La Chasse;Fribourg;Switzerland
790;Bösingen_Friesenheit_21;Bösingen;Friesenheit_21;584780.3;191190.1;Psyl;46.87166;7.239001;630.37;626.60;NA;3178;Bösingen;Bodenholz;Fribourg;Switzerland
791;Wallenbuch_Schachewald/21;Wallenbuch;Schachewald/21;584167.2;197299.4;Fsyl;46.926599;7.230745;503.94;492.97;NA;3206;Gammen;Schachewald;Bern;Switzerland
792;Massonens_Neirigue_21;Massonens;Neirigue_21;562746.5;170321.1;Fexc;46.683066;6.951698;771.11;757.45;22.7;1686;La Neirigue;La Planchetta;Fribourg;Switzerland
793;Werthenstein_Schwändi;Werthenstein;Schwändi;651166.5;211007.6;Aalb;47.048127;8.111985;579.29;586.62;32.2;6106;Werthenstein;Rütmattwald;Luzern;Switzerland
794;Bonnefontaine_La_Préru;Bonnefontaine;La_Préru;582045.5;175722.8;Aalb;46.732458;7.20374;886.80;915.88;24.5;1724;Bonnefontaine;Le Poyet;Fribourg;Switzerland
795;Tafers_Chlimattholz;Tafers;Chlimattholz;582892.9;184090;Fsyl;46.807747;7.214512;665.24;670.67;NA;1712;Tafers;Chlimattholz;Fribourg;Switzerland
796;Brünisried_Weidli_21;Brünisried;Weidli_21;587909.3;179267.8;Psyl;46.76448;7.28036;874.65;868.41;NA;1719;Brünisried;Brünisried-Holz;Fribourg;Switzerland
797;St.Sylvester_Flüeli_21;St.Sylvester;Flüeli;584043;176554.7;Fsyl;46.739992;7.229843;834.75;840.65;NA;1736;St. Silvester;Tscherlawald;Fribourg;Switzerland
798;Kleingurmels_UnderGruenenburg_21;Kleingurmels;UnderGruenenburg_21;581760.6;192909.2;Fsyl;46.887047;7.199324;547.26;534.64;33;3213;Kleinbösingen;Gammacherrain;Fribourg;Switzerland
799;Gurmels_Kleinbösingen_21;Gurmels;Kleinbösingen_21;582123.7;193173;Pabi;46.88943;7.204077;525.40;521.33;NA;3213;Kleinbösingen;Ribacherrain;Fribourg;Switzerland
800;St.Antoni_Menzishustop_21;St.Antoni;Menzishustop_21;587101.2;186979.2;Aalb;46.833831;7.269564;707.75;702.99;NA;1713;St. Antoni;Äbnetholz;Fribourg;Switzerland
801;Aeckenmatt_Mühle_Burlingen_21;Aeckenmatt;Mühle_Burlingen_21;593854.7;188988.5;Fsyl;46.852003;7.358058;695.15;687.44;NA;3148;Lanzenhäusern;Studengraben;Bern;Switzerland
802;Fribourg_Chli_Schönberg;Fribourg;Chli_Schönberg;580749.6;183637.7;Fsyl;46.803619;7.186451;634.33;628.63;NA;1700;Fribourg;Galterngraben;Fribourg;Switzerland
803;SteinamRhein_Kaltenbach_21;SteinamRhein;Kaltenbach_21;703916.8;279202.8;Psyl;47.65523;8.821898;466.38;467.02;NA;8259;Etzwilen;Sängiraa;Thurgau;Switzerland
804;Niederwil_Fuchsloch_21;Niederwil;Fuchsloch_21;732272.3;254458;Pabi;47.427628;9.191876;606.68;609.37;NA;9203;Niederwil SG;Glattburg;St. Gallen;Switzerland
805;StUrsen_Stöckholz_21;StUrsen;Stöckholz_21;583721.3;181730.5;Aalb;46.786543;7.22545;756.90;742.77;NA;1717;St. Ursen;Stöckholz;Fribourg;Switzerland
806;Thörishaus_Sensematt;Thörishaus;Sensematt;593673.1;193001.5;Fexc;46.888099;7.35562;568.29;569.52;NA;3174;Thörishaus;Graferied;Bern;Switzerland
807;Heitenried_Winterlingen_21;Heitenried;Winterlingen_21;588805.4;185878.3;Fsyl;46.823959;7.291928;748.50;736.91;24.9;1714;Heitenried;Brämeriedholz;Fribourg;Switzerland
808;St.Antoni_Steinberg_21;St.Antoni;Steinberg_21;588093.8;184974;Pabi;46.815812;7.282626;858.31;850.40;NA;1713;St. Antoni;Hubelholz;Fribourg;Switzerland
809;Zollhaus_OberstiSite;Zollhaus;OberstiSite;590529.1;174638.8;Aalb;46.722882;7.314752;1116.55;1126.84;25.1;1738;Sangernboden;Eggli;Bern;Switzerland
810;Lachen_UnterBawald;Lachen;UnterBawald;709162.4;225436.5;Fsyl;47.170878;8.878575;544.09;524.96;NA;8854;Galgenen;Unter Bawald;Schwyz;Switzerland
811;Schmitten_Ochsenried;Schmitten;Ochsenried;585183.2;189524.7;Qrob;46.856688;7.24434;663.87;661.76;NA;3185;Schmitten (FR);Waldmeisterweg;Fribourg;Switzerland
812;Cordast_ChampDessus;Cordast;ChampDessus;579378.9;190412.6;Fsyl;46.86452;7.168188;568.24;561.09;NA;1783;Barberêche;Champ Dessus;Fribourg;Switzerland
813;Treyvaux_LesEntos;Treyvaux;LesEntos;575652.9;173793;Fsyl;46.714895;7.12021;825.09;824.60;NA;1649;Pont-la-Ville;Le Peniclet;Fribourg;Switzerland
814;Treyvaux_Kiesgrube_21;Treyvaux;Kiesgrube_21;575624.1;175089.9;Fsyl;46.726559;7.119764;738.10;733.00;NA;1733;Treyvaux;Les Conches;Fribourg;Switzerland
815;Plaffeien_Jöstruti_21;Plaffeien;Jöstruti_21;588658.2;175349.6;Pabi;46.729247;7.290263;880.28;862.79;20.8;1716;Plaffeien;Gumliweg;Fribourg;Switzerland
816;Plasselb_Eichholz;Plasselb;Eichholz;584447.8;177127.5;Pabi;46.745154;7.235121;815.66;805.62;NA;1735;Giffers;Eichholz;Fribourg;Switzerland
817;Flamatt_Schore;Flamatt;Schore;592139.3;193916.8;Fexc;46.896316;7.335479;636.59;608.62;NA;3174;Thörishaus;Ufem Schore;Bern;Switzerland
818;Alterswil_Rüti_21;Alterswil;Rüti_21;586773.9;180601.2;Fsyl;46.776452;7.265459;814.88;804.36;31.4;1718;Rechthalten;Steinbrunnenholz;Fribourg;Switzerland
819;Schmitten_Gummen;Schmitten;Gummen;585617.9;190559.9;Fexc;46.86601;7.250007;619.13;620.56;10.2;3185;Schmitten (FR);Hinterer Rain;Fribourg;Switzerland
821;Villardgiroud_LeRosey;Villardgiroud;LeRosey;566400.4;172227.8;Qrob;46.700412;6.999317;803.75;796.66;NA;1694;Villargiroud;Pra de la Villa;Fribourg;Switzerland
822;Bonnefontaine_Montécu;Bonnefontaine;Montécu;581181.9;176681.2;Fexc;46.741055;7.192402;778.48;782.18;NA;1724;Bonnefontaine;Montsibolo;Fribourg;Switzerland
823;St.Antoni_Moos_21;St.Antoni;Moos_21;586608.5;183893.4;Aalb;46.806064;7.263196;792.31;770.43;35.3;1713;St. Antoni;Brüggeraholz;Fribourg;Switzerland
824;Alterswil_Wolperswil_21;Alterswil;Wolperswil_21;585608;181631;Pabi;46.785691;7.250161;740.67;732.00;NA;1717;St. Ursen;Wolperwil;Fribourg;Switzerland
825;Gümmenen_Riedacher;Gümmenen;Riedacher;584260.5;200059.4;Aalb;46.951429;7.231874;543.55;535.68;24.5;3206;Rizenbach;Faver;Bern;Switzerland
826;Hergiswilb.Willisau_Honigschwand;Hergiswilb.Willisau;Honigschwand;637784.7;216719.8;Aalb;47.100403;7.936362;743.80;759.93;NA;6130;Willisau;Ober Honigschwand;Luzern;Switzerland
827;Heitenried_Tannenholz_21;Heitenried;Tannenholz_21;588244.6;186430.9;Aalb;46.82892;7.284565;719.21;712.66;NA;1714;Heitenried;Tannholz;Fribourg;Switzerland
828;RöthenbachimEmmental_Alpwald;RöthenbachimEmmental;Alpwald;620640.2;192053.7;Aalb;46.879285;7.709405;997.48;990.59;NA;3538;Röthenbach im Emmental;Meieried;Bern;Switzerland
829;Thörishaus_ImRumpf;Thörishaus;ImRumpf;593461;194591.2;Aalb;46.902396;7.352814;658.14;649.06;NA;3174;Thörishaus;Im Rumpf;Bern;Switzerland
830;Flamatt_Seiseacher;Flamatt;Seiseacher;588726.5;193424;Populus sp;46.891833;7.290707;550.59;537.01;21.7;3184;Wünnewil;Seisematta;Fribourg;Switzerland
831;Vauderens_LesFornys;Vauderens;LesFornys;554472.4;163796.8;Fexc;46.623864;6.844199;710.68;702.09;NA;1675;Vauderens;Les Fornys;Fribourg;Switzerland
832;Alterswil_Wolgiswil_21;Alterswil;Wolgiswil_21;584068.5;182273;Pabi;46.791431;7.229977;702.15;693.96;30.5;1712;Tafers;Ober Grabe;Fribourg;Switzerland
833;Lanzenhäusern_Holzmatten;Lanzenhäusern;Holzmatten;595482.5;188279.2;Aalb;46.845636;7.379408;821.23;803.51;27.9;3148;Lanzenhäusern;Holzmattholz;Bern;Switzerland
834;Elisried_Fuhren_21;Elisried;Fuhren_21;594566.1;185879.4;Aalb;46.824041;7.367423;795.53;775.75;NA;3152;Mamishaus;Unterholz;Bern;Switzerland
835;Zumholz_Reinweid_21;Zumholz;Reinweid_21;589975.4;178668.7;Pabi;46.759124;7.307421;873.12;894.47;NA;3158;Guggisberg;Gummacker;Bern;Switzerland
836;Alterswil_Püntli;Alterswil;Püntli;588168.4;181626.2;Qrob;46.785699;7.283691;832.77;836.20;NA;1715;Alterswil FR;Püntli;Fribourg;Switzerland
838;Kalchstätten_Sandflüe;Kalchstätten;Sandflüe;589411.2;180207.9;Pabi;46.772962;7.299999;894.42;896.35;NA;3158;Guggisberg;Moosholz;Bern;Switzerland
839;Mümliswil_hübel;Mümliswil;hübel;620120.3;244480.4;Fsyl;47.350869;7.704911;659.94;652.15;NA;4717;Mümliswil;Stolten;Solothurn;Switzerland
840;Huttwil_Kaltenegg_21;Huttwil;Kaltenegg_21;627596.4;216990.6;Aalb;47.103342;7.802171;749.50;743.74;NA;4938;Rohrbachgraben;Kohlhölzli;Bern;Switzerland
841;Treyvaux_Péniclé;Treyvaux;Péniclé;575745.8;174141.9;Aalb;46.718036;7.121407;829.34;815.15;NA;1733;Treyvaux;Péniclé;Fribourg;Switzerland
842;Rüeggisberg_Hinterfultigen_21;Rüeggisberg;Hinterfultigen_21;598033;188093.8;Aalb;46.843981;7.412847;777.48;766.25;NA;3089;Hinterfultigen;Gersternwald;Bern;Switzerland
843;Laupen_Rüplisried;Laupen;Rüplisried;585614.6;197740.5;Fsyl;46.930601;7.249737;560.28;564.37;NA;3205;Gümmenen;Flüelisberg;Bern;Switzerland
844;LaRoche_LesRontes_21;LaRoche;LesRontes_21;576586.1;172064.3;Pabi;46.699378;7.132503;777.30;754.31;28.4;1634;La Roche FR;Le Steckel;Fribourg;Switzerland
845;Rechthalten_Schlossweid;Rechthalten;Schlossweid;586320.3;178187.2;Pabi;46.754728;7.259593;962.91;952.44;26;1718;Rechthalten;Schlossweid;Fribourg;Switzerland
846;Milken_Pt961_21;Milken;Pt961_21;594027.3;182706.4;Aalb;46.795494;7.360403;960.71;948.62;NA;3157;Milken;Schluchtholz;Bern;Switzerland
847;Vuisternens-devant-Romont;Vuisternens;devant-Romont;561296.2;166873.5;Fexc;46.651971;6.933034;783.62;780.98;NA;1687;Vuisternens-devant-Romont;Les Nillettes;Fribourg;Switzerland
848;Riedstätt_Mösi;Riedstätt;Mösi;591420.1;181390.7;Fsyl;46.78363;7.326279;969.41;976.36;NA;3159;Riedstätt;Grosser-Farnacker;Bern;Switzerland
849;Schwarzenburg_Langenwilscheuer;Schwarzenburg;Langenwilscheuer;590431.6;183903.3;Aalb;46.806218;7.313281;818.05;826.44;NA;3150;Schwarzenburg;Spitzeren;Bern;Switzerland
850;Chatel-st-denis_Camping;Chatel-st-denis;Camping;559961;153007.8;Pabi;46.527165;6.916799;892.27;896.55;NA;1618;Châtel-Saint-Denis;Entre deux Crêts;Fribourg;Switzerland
851;Mamishaus_Rümlisberg_21_S;Mamishaus;Rümlisberg_21_S;594777.3;183594.6;Pabi;46.80349;7.370217;882.84;883.53;25.2;3152;Mamishaus;Hubelholz;Bern;Switzerland
852;Delemont_Courrendlin;Delemont;Courrendlin;594838.2;242515.9;Qrob;47.333484;7.370333;452.84;446.72;22;2830;Courrendlin;Devant Golat;Jura;Switzerland
853;Huttwil_Bühl_21;Huttwil;Bühl_21;630219.8;216110.2;Aalb;47.095308;7.836672;753.25;756.88;NA;4953;Schwarzenbach (Huttwil);Gummechnubel;Bern;Switzerland
854;Mamishaus_Henzischwand;Mamishaus;Henzischwand;595560.4;184369.3;Fexc;46.810465;7.380469;792.90;785.40;19.5;3152;Mamishaus;Henzischwand;Bern;Switzerland
855;Bösingen_Riederbergmoos;Bösingen;Riederbergmoos;583823.3;192023.1;Qrob;46.87913;7.226418;586.92;581.60;NA;3178;Bösingen;Räckerholterhölzli;Fribourg;Switzerland
856;Gurmels_Kleinbösingen_N_21;Gurmels;Kleinbösingen_N_21;582466.5;194411.6;Psyl;46.900581;7.208528;542.34;517.98;30.2;3213;Kleinbösingen;Wannera;Fribourg;Switzerland
857;Lanzenhäsern_Gschneithölzli;Lanzenhäsern;Gschneithölzli;594634.8;187927.1;Pabi;46.842462;7.368299;794.44;788.59;NA;3148;Lanzenhäusern;Gschneithölzli;Bern;Switzerland
858;Hinterfultigen_Niederhäusern;Hinterfultigen;Niederhäusern;596848.2;187494.1;Fexc;46.838581;7.397318;831.21;836.11;NA;3089;Hinterfultigen;In der Wydern;Bern;Switzerland
859;Kalchstätten_Flühli;Kalchstätten;Flühli;590790.6;180778.2;Pabi;46.778113;7.318048;1015.96;1023.34;NA;3159;Riedstätt;Bützerenwald;Bern;Switzerland
860;Ueberstorf_Oberholzwald_2_21;Ueberstorf;Oberholzwald_2_21;592662.5;189611.6;Fsyl;46.857596;7.342415;779.54;759.08;23.2;3182;Ueberstorf;Oberholzwald;Fribourg;Switzerland
861;Milken_Guuggenberg;Milken;Guuggenberg;593766.4;181466.4;Aalb;46.784338;7.357003;1060.10;1046.56;34.6;3156;Riffenmatt;Moosholz;Bern;Switzerland
862;Tafers_Brunnenbergholz;Tafers;Brunnenbergholz;584415.7;184397.5;Aalb;46.81055;7.234452;738.37;732.04;NA;1712;Tafers;Brunnenbergholz;Fribourg;Switzerland
863;Milken_Weizacker_S;Milken;Weizacker_S;596128.7;183108.3;Aalb;46.799125;7.387925;806.39;806.57;NA;3152;Mamishaus;Widengraben;Bern;Switzerland
865;France_Mayrand;France;Mayrand;254670.8;41663;Fsyl;45.439273;3.024235;1123.08;NA;NA;F63420;Roche-Charles-la-Mayrand;Le Roqcuet;Auvergne;France
866;Czech_Republic_21;Czech;Republic_21;1197230.3;473767.6;Psyl;49.131849;15.630621;618.50;NA;NA;CZ58864;Jihlava;Krasonice;Vysočina;Czech Republic
867;Bösingen_Lischera;Bösingen;Lischera;582761.8;192919.7;Asyl;46.887168;7.212460;524.66;525.50;NA;3178;Bösingen;Lischera-Ischlag;Fribourg;Switzerland
;F18-01;Bösingen;Riedeberg;582914;192405;NA;46.882542;7.214476;585.05;567.72;NA;3178;Bösingen;Oberes Mülibergholz;Fribourg;Switzerland
;G17-01;Düdingen;Schiffenen;580929;191632;NA;46.875535;7.188466;534.46;535.89;NA;3186;Düdingen;Schiffenen;Fribourg;Switzerland
;G20-01;Wünnewil;Dietisberg;587806;190749;NA;46.867755;7.2787;620.49;617.01;NA;3184;Wünnewil;Dietisberg;Fribourg;Switzerland
;H16-01;Düdingen;Albervil;578208;188531;NA;46.847557;7.152922;545.82;553.79;NA;3186;Düdingen;Staad;Fribourg;Switzerland
;H20-03;Schmitten;Breitenried;588452;188444;NA;46.847032;7.287232;720.52;705.41;NA;1714;Heitenried;Jungholz;Fribourg;Switzerland
;H21-02;Uberstorf;Oberholz;591820;189992;NA;46.861007;7.33136;768.28;772.88;NA;3182;Ueberstorf;Im Walter;Fribourg;Switzerland
;I17-02;Düdingen;Unter St. Wolfgangholz;580498;186850;NA;46.832507;7.183018;640.04;632.28;NA;3186;Düdingen;St. Wolfgang;Fribourg;Switzerland
;I19-03;Sant Antoni;Catholic church;586197;185361;NA;46.819256;7.257761;711.47;712.89;NA;1713;St. Antoni;Sigristenhubel;Fribourg;Switzerland
;I19-04;Sant Antoni;Protestant church;586684;185429;NA;46.819878;7.26414;759.24;757.44;NA;1713;St. Antoni;Cheerstrasse;Fribourg;Switzerland
;I19-05;Heitenried;Äbnet;587191;187165;NA;46.835504;7.270735;689.47;677.68;NA;1713;St. Antoni;Äbnetholz;Fribourg;Switzerland
;I19-06;Heitenried;Äbnet;587267;187204;NA;46.835856;7.27173;682.85;681.21;NA;1713;St. Antoni;Äbnetholz;Fribourg;Switzerland
;I19-07;Sant Antoni;Sant Antoni;586669;185311;NA;46.818816;7.263947;777.20;778.35;NA;1713;St. Antoni;Cheerholz;Fribourg;Switzerland
;I21-01;Heitenried;Hinter Schönfels;590820;186670;NA;46.831112;7.318314;793.82;778.65;NA;1714;Heitenried;Lengholz;Fribourg;Switzerland
;J18-02;Tafers;Galteren;583615;183395;NA;46.801513;7.223997;676.84;660.64;NA;1712;Tafers;Allmend;Fribourg;Switzerland
;J18-04;Tafers;Tafers;583538;184469;NA;46.811172;7.22295;740.22;732.36;NA;1712;Tafers;Oberholz;Fribourg;Switzerland
;J20-01;Sant Antoni;Obermonten;587678;184397;NA;46.810614;7.277194;810.60;808.86;NA;1713;St. Antoni;Obermonten;Fribourg;Switzerland
;J20-03;Schachenholz;Alterswil;587860;183094;NA;46.798896;7.279613;827.76;815.94;NA;1715;Alterswil FR;Schacheholz;Fribourg;Switzerland
;K16-01;Fribourg;Marly;578874;181497;NA;46.784305;7.161981;643.08;634.86;NA;1723;Marly;Aux Rittes;Fribourg;Switzerland
;K18-02;St. Ursen;Warla;584304;180484;NA;46.775344;7.233123;808.18;805.47;NA;1717;St. Ursen;Warla;Fribourg;Switzerland
;K19-02;St. Ursen;Mediwil;585650;182150;NA;46.790361;7.250694;726.46;726.14;NA;1717;St. Ursen;Stegmattholz;Fribourg;Switzerland
;K19-05;Rechthalten;Goma;585706;180386;NA;46.774494;7.251483;834.02;835.31;NA;1718;Rechthalten;Hereschür;Fribourg;Switzerland
;L17-03;St. Silvester;Buech;581905;177800;NA;46.751139;7.201819;772.91;773.05;NA;1736;St. Silvester;Gomma;Fribourg;Switzerland
;L18-02;Giffers;Flachsnera;583860;178320;NA;46.755867;7.227387;826.05;818.58;NA;1735;Giffers;Saga;Fribourg;Switzerland
;L19-02;Rechthalten;Rüteli;586295;179187;NA;46.763721;7.259231;912.25;912.27;NA;1718;Rechthalten;Rüteli;Fribourg;Switzerland
;L19-03;Brünisried;Buecha;587183;177541;NA;46.748932;7.270902;1007.64;1008.08;NA;1719;Brünisried;Buecha;Fribourg;Switzerland
;L19-04;Oberschrot;Oberholz;586691;177561;NA;46.749103;7.264462;1053.59;1038.76;NA;1716;Oberschrot;Oberholz;Fribourg;Switzerland
;L20-03;Brünisried;Berg N;588117;178253;NA;46.755354;7.283106;876.03;878.12;NA;1719;Zumholz;Riedgarten;Fribourg;Switzerland
;L20-05;Brünisried;Grabersland;587518;178726;NA;46.759598;7.275253;933.16;921.93;NA;1719;Brünisried;Rüdeweid-Holz;Fribourg;Switzerland
;L20-06;Brünisried;Berg;588084;177902;NA;46.752197;7.282684;927.73;928.05;NA;1719;Brünisried;Allmet;Fribourg;Switzerland
;L20-08;Brünisried;Halta;587685;178284;NA;46.755625;7.277451;909.43;901.98;NA;1719;Brünisried;Menzisberg-Rain;Fribourg;Switzerland
;M17-01;Bonnefontaine;Rte de Bonnefontaine;581462;177003;NA;46.743958;7.196054;739.04;736.47;NA;1724;Bonnefontaine;Plan Pra;Fribourg;Switzerland
;M17-02;Bonnefontaine;Le Préru;582390;175943;NA;46.734448;7.208238;846.75;830.75;NA;1724;Bonnefontaine;La Bruggera;Fribourg;Switzerland
;M18-01;St. Silvester;Oberi Matta;584335;175555;NA;46.731006;7.233699;899.25;890.65;NA;1736;St. Silvester;Riederewäli;Fribourg;Switzerland
;M19-03;Oberschrot;Sahli;587003;176653;NA;46.740941;7.268571;924.44;913.87;NA;1716;Oberschrot;Chrummenacher;Fribourg;Switzerland
